congress_no	year	icpsr	state_no	district_no	state_name	party	dim1	name
62	1912	10165	46	0	MISSISS	100	-0.2	WILLIAMS
62	1912	8989	34	0	MISSOUR	100	-0.3	STONE  W.J.
62	1912	7786	34	0	MISSOUR	100	-0.3	REED  J.A.
62	1912	6837	64	0	MONTANA	100	-0.3	MYERS  H.L.
62	1912	2620	64	0	MONTANA	200	0.2	DIXON  J.M.
62	1912	1129	35	0	NEBRASK	200	0.0	BROWN  N.
62	1912	4454	35	0	NEBRASK	100	-0.1	HITCHCOCK
62	1912	6937	65	0	NEVADA	200	0.3	NIXON  G.S.
62	1912	6897	65	0	NEVADA	100	-0.2	NEWLANDS
62	1912	6066	65	0	NEVADA	200	0.2	MASSEY  W.
62	1912	7473	65	0	NEVADA	100	-0.3	PITTMAN  K.
62	1912	3439	4	0	NEW HAM	200	0.6	GALLINGER
62	1912	1295	4	0	NEW HAM	200	0.5	BURNHAM  H.
62	1912	1030	12	0	NEW JER	200	0.5	BRIGGS  F.
62	1912	6045	12	0	NEW JER	100	-0.2	MARTINE  J.
62	1912	1601	66	0	NEW MEX	200	0.5	CATRON  T.
62	1912	3053	66	0	NEW MEX	200	0.0	FALL  A.B.
62	1912	7038	13	0	NEW YOR	100	-0.2	O'GORMAN
62	1912	8055	13	0	NEW YOR	200	0.4	ROOT  E.
62	1912	7120	47	0	NORTH C	100	-0.3	OVERMAN  L.
62	1912	8514	47	0	NORTH C	100	-0.3	SIMMONS  F.
62	1912	3849	36	0	NORTH D	200	0.0	GRONNA  A.
62	1912	6208	36	0	NORTH D	200	0.2	MCCUMBER
62	1912	1322	24	0	OHIO	200	0.2	BURTON  T.
62	1912	7516	24	0	OHIO	100	-0.2	POMERENE
62	1912	3706	53	0	OKLAHOM	100	-0.3	GORE  T.P.
62	1912	7133	53	0	OKLAHOM	100	-0.3	OWEN  R.L.
62	1912	885	72	0	OREGON	200	0.1	BOURNE  J.
62	1912	1622	72	0	OREGON	100	-0.1	CHAMBERLAIN
62	1912	7332	14	0	PENNSYL	200	0.6	PENROSE  B.
62	1912	7060	14	0	PENNSYL	200	0.6	OLIVER  G.
62	1912	9970	5	0	RHODE I	200	0.5	WETMORE  G.
62	1912	5693	5	0	RHODE I	200	0.5	LIPPITT  H.
62	1912	8613	48	0	SOUTH C	100	-0.4	SMITH  E.D.
62	1912	9386	48	0	SOUTH C	100	-0.3	TILLMAN  B.
62	1912	2158	37	0	SOUTH D	200	0.0	CRAWFORD
62	1912	3447	37	0	SOUTH D	200	0.1	GAMBLE  R.
62	1912	5533	54	0	TENNESS	100	-0.3	LEA  L.
62	1912	9229	54	0	TENNESS	100	-0.2	TAYLOR  R.
62	1912	8200	54	0	TENNESS	200	0.3	SANDERS  N.
62	1912	9899	54	0	TENNESS	100	-0.3	WEBB  W.R.
62	1912	2229	49	0	TEXAS	100	-0.3	CULBERSON
62	1912	347	49	0	TEXAS	100	-0.4	BAILEY  J.
62	1912	8446	49	0	TEXAS	100	-0.4	SHEPPARD
62	1912	8713	67	0	UTAH	200	0.4	SMOOT  R.
62	1912	9092	67	0	UTAH	200	0.4	SUTHERLAND
62	1912	7152	6	0	VERMONT	200	0.3	PAGE  C.S.
62	1912	2597	6	0	VERMONT	200	0.5	DILLINGHAM
62	1912	9106	40	0	VIRGINI	100	-0.3	SWANSON  C.
62	1912	6040	40	0	VIRGINI	100	-0.2	MARTIN  T.
62	1912	5065	73	0	WASHING	200	0.1	JONES  W.L.
62	1912	7502	73	0	WASHING	200	-0.1	POINDEXTER
62	1912	1697	56	0	WEST VI	100	-0.2	CHILTON  W.
62	1912	9870	56	0	WEST VI	100	-0.2	WATSON  C.
62	1912	8893	25	0	WISCONS	200	0.3	STEPHENSON
62	1912	5401	25	0	WISCONS	200	-0.1	LAFOLLETTE
62	1912	9842	68	0	WYOMING	200	0.4	WARREN  F.
62	1912	1757	68	0	WYOMING	200	0.4	CLARK  C.D.
63	1914	403	41	0	ALABAMA	100	-0.1	BANKHEAD
63	1914	5007	41	0	ALABAMA	100	-0.3	JOHNSTON
63	1914	10021	41	0	ALABAMA	100	-0.4	WHITE  E.S.
63	1914	273	61	0	ARIZONA	100	-0.3	ASHURST  H.
63	1914	8665	61	0	ARIZONA	100	-0.3	SMITH  M.A.
63	1914	7986	42	0	ARKANSA	100	-0.3	ROBINSON
63	1914	1793	42	0	ARKANSA	100	-0.1	CLARKE  J.
63	1914	7345	71	0	CALIFOR	200	0.2	PERKINS  G.
63	1914	10372	71	0	CALIFOR	200	0.0	WORKS  J.D.
63	1914	9288	62	0	COLORAD	100	-0.2	THOMAS  C.
63	1914	8394	62	0	COLORAD	100	-0.2	SHAFROTH
63	1914	978	1	0	CONNECT	200	0.7	BRANDEGEE
63	1914	6335	1	0	CONNECT	200	0.3	MCLEAN  G.
63	1914	8224	11	0	DELAWAR	100	-0.2	SAULSBURY
63	1914	2781	11	0	DELAWAR	200	0.7	DUPONT  H.
63	1914	3216	43	0	FLORIDA	100	-0.3	FLETCHER
63	1914	1177	43	0	FLORIDA	100	-0.3	BRYAN  N.P.
63	1914	8633	44	0	GEORGIA	100	-0.2	SMITH  H.
63	1914	322	44	0	GEORGIA	100	-0.4	BACON  A.O.
63	1914	9963	44	0	GEORGIA	100	-0.0	WEST  W.S.
63	1914	4060	44	0	GEORGIA	100	-0.1	HARDWICK
63	1914	858	63	0	IDAHO	200	0.0	BORAH  W.E.
63	1914	964	63	0	IDAHO	200	0.1	BRADY  J.H.
63	1914	5641	21	0	ILLINOI	100	-0.3	LEWIS  J.H.
63	1914	8456	21	0	ILLINOI	200	0.8	SHERMAN  L.
63	1914	5201	22	0	INDIANA	100	-0.3	KERN  J.W.
63	1914	8478	22	0	INDIANA	100	-0.3	SHIVELY  B.
63	1914	2252	31	0	IOWA	200	0.0	CUMMINS  A.
63	1914	5198	31	0	IOWA	200	-0.0	KENYON  W.
63	1914	9347	32	0	KANSAS	100	-0.3	THOMPSON
63	1914	1046	32	0	KANSAS	200	-0.0	BRISTOW  J.
63	1914	4885	51	0	KENTUCK	100	-0.5	JAMES  O.M.
63	1914	960	51	0	KENTUCK	200	0.3	BRADLEY  W.
63	1914	1433	51	0	KENTUCK	100	-0.1	CAMDEN  J.
63	1914	9359	45	0	LOUISIA	100	-0.1	THORNTON
63	1914	7734	45	0	LOUISIA	100	-0.2	RANSDELL
63	1914	1276	2	0	MAINE	200	0.4	BURLEIGH
63	1914	4947	2	0	MAINE	100	-0.2	JOHNSON  C.
63	1914	8658	52	0	MARYLAN	100	-0.2	SMITH  J.W.
63	1914	4867	52	0	MARYLAN	200	0.3	JACKSON  W.
63	1914	5554	52	0	MARYLAN	100	-0.3	LEE  B.
63	1914	9911	3	0	MASSACH	200	0.6	WEEKS  J.W.
63	1914	5738	3	0	MASSACH	200	0.5	LODGE  H.C.
63	1914	9434	23	0	MICHIGA	200	0.2	TOWNSEND
63	1914	8698	23	0	MICHIGA	200	0.2	SMITH  W.A.
63	1914	1746	33	0	MINNESO	200	-0.0	CLAPP  M.E.
63	1914	6870	33	0	MINNESO	200	0.1	NELSON  K.
63	1914	10165	46	0	MISSISS	100	-0.2	WILLIAMS
63	1914	9646	46	0	MISSISS	100	-0.2	VARDAMAN
63	1914	8989	34	0	MISSOUR	100	-0.4	STONE  W.J.
63	1914	7786	34	0	MISSOUR	100	-0.3	REED  J.A.
63	1914	9788	64	0	MONTANA	100	-0.4	WALSH  T.J.
63	1914	6837	64	0	MONTANA	100	-0.2	MYERS  H.L.
63	1914	4454	35	0	NEBRASK	100	-0.1	HITCHCOCK
63	1914	6960	35	0	NEBRASK	200	-0.0	NORRIS  G.
63	1914	6897	65	0	NEVADA	100	-0.2	NEWLANDS
63	1914	7473	65	0	NEVADA	100	-0.3	PITTMAN  K.
63	1914	4525	4	0	NEW HAM	100	-0.3	HOLLIS  H.
63	1914	3439	4	0	NEW HAM	200	0.6	GALLINGER
63	1914	4707	12	0	NEW JER	100	-0.2	HUGHES  W.
63	1914	6045	12	0	NEW JER	100	-0.2	MARTINE  J.
63	1914	1601	66	0	NEW MEX	200	0.5	CATRON  T.
63	1914	3053	66	0	NEW MEX	200	0.1	FALL  A.B.
63	1914	8055	13	0	NEW YOR	200	0.4	ROOT  E.
63	1914	7038	13	0	NEW YOR	100	-0.2	O'GORMAN
63	1914	8514	47	0	NORTH C	100	-0.3	SIMMONS  F.
63	1914	7120	47	0	NORTH C	100	-0.3	OVERMAN  L.
63	1914	3849	36	0	NORTH D	200	0.0	GRONNA  A.
63	1914	6208	36	0	NORTH D	200	0.2	MCCUMBER
63	1914	1322	24	0	OHIO	200	0.2	BURTON  T.
63	1914	7516	24	0	OHIO	100	-0.2	POMERENE
63	1914	7133	53	0	OKLAHOM	100	-0.2	OWEN  R.L.
63	1914	3706	53	0	OKLAHOM	100	-0.2	GORE  T.P.
63	1914	1622	72	0	OREGON	100	-0.2	CHAMBERLAIN
63	1914	5441	72	0	OREGON	100	-0.3	LANE  H.
63	1914	7332	14	0	PENNSYL	200	0.7	PENROSE  B.
63	1914	7060	14	0	PENNSYL	200	0.6	OLIVER  G.
63	1914	5693	5	0	RHODE I	200	0.5	LIPPITT  H.
63	1914	1957	5	0	RHODE I	200	0.3	COLT  L.B.
63	1914	8613	48	0	SOUTH C	100	-0.4	SMITH  E.D.
63	1914	9386	48	0	SOUTH C	100	-0.3	TILLMAN  B.
63	1914	2158	37	0	SOUTH D	200	0.0	CRAWFORD
63	1914	8902	37	0	SOUTH D	200	0.1	STERLING
63	1914	5533	54	0	TENNESS	100	-0.3	LEA  L.
63	1914	8471	54	0	TENNESS	100	-0.2	SHIELDS  J.
63	1914	8446	49	0	TEXAS	100	-0.4	SHEPPARD
63	1914	2229	49	0	TEXAS	100	-0.3	CULBERSON
63	1914	9092	67	0	UTAH	200	0.4	SUTHERLAND
63	1914	8713	67	0	UTAH	200	0.4	SMOOT  R.
63	1914	7152	6	0	VERMONT	200	0.3	PAGE  C.S.
63	1914	2597	6	0	VERMONT	200	0.5	DILLINGHAM
63	1914	6040	40	0	VIRGINI	100	-0.2	MARTIN  T.
63	1914	9106	40	0	VIRGINI	100	-0.3	SWANSON  C.
63	1914	5065	73	0	WASHING	200	0.2	JONES  W.L.
63	1914	7502	73	0	WASHING	370	-0.0	POINDEXTER
63	1914	1697	56	0	WEST VI	100	-0.2	CHILTON  W.
63	1914	3646	56	0	WEST VI	200	0.5	GOFF  N.
63	1914	8893	25	0	WISCONS	200	0.3	STEPHENSON
63	1914	5401	25	0	WISCONS	200	-0.1	LAFOLLETTE
63	1914	9842	68	0	WYOMING	200	0.4	WARREN  F.
63	1914	1757	68	0	WYOMING	200	0.4	CLARK  C.D.
64	1916	9560	41	0	ALABAMA	100	-0.2	UNDERWOOD
64	1916	403	41	0	ALABAMA	100	-0.1	BANKHEAD
64	1916	273	61	0	ARIZONA	100	-0.3	ASHURST  H.
64	1916	8665	61	0	ARIZONA	100	-0.3	SMITH  M.A.
64	1916	7986	42	0	ARKANSA	100	-0.3	ROBINSON
64	1916	1793	42	0	ARKANSA	100	-0.1	CLARKE  J.
64	1916	5290	42	0	ARKANSA	100	-0.3	KIRBY  W.F.
64	1916	10372	71	0	CALIFOR	200	0.0	WORKS  J.D.
64	1916	7395	71	0	CALIFOR	100	-0.2	PHELAN  J.
64	1916	9288	62	0	COLORAD	100	-0.2	THOMAS  C.
64	1916	8394	62	0	COLORAD	100	-0.2	SHAFROTH
64	1916	6335	1	0	CONNECT	200	0.3	MCLEAN  G.
64	1916	978	1	0	CONNECT	200	0.7	BRANDEGEE
64	1916	8224	11	0	DELAWAR	100	-0.2	SAULSBURY
64	1916	2781	11	0	DELAWAR	200	0.7	DUPONT  H.
64	1916	1177	43	0	FLORIDA	100	-0.3	BRYAN  N.P.
64	1916	3216	43	0	FLORIDA	100	-0.3	FLETCHER
64	1916	4060	44	0	GEORGIA	100	-0.1	HARDWICK
64	1916	8633	44	0	GEORGIA	100	-0.2	SMITH  H.
64	1916	964	63	0	IDAHO	200	0.1	BRADY  J.H.
64	1916	858	63	0	IDAHO	200	0.0	BORAH  W.H.
64	1916	8456	21	0	ILLINOI	200	0.8	SHERMAN  L.
64	1916	5641	21	0	ILLINOI	100	-0.2	LEWIS  J.H.
64	1916	5201	22	0	INDIANA	100	-0.3	KERN  J.W.
64	1916	9155	22	0	INDIANA	100	-0.3	TAGGART  T.
64	1916	9875	22	0	INDIANA	200	0.5	WATSON  J.
64	1916	5198	31	0	IOWA	200	0.0	KENYON  W.
64	1916	2252	31	0	IOWA	200	0.0	CUMMINS  A.
64	1916	9347	32	0	KANSAS	100	-0.3	THOMPSON
64	1916	2269	32	0	KANSAS	200	0.2	CURTIS  C.
64	1916	4885	51	0	KENTUCK	100	-0.5	JAMES  O.M.
64	1916	564	51	0	KENTUCK	100	-0.2	BECKHAM  J.
64	1916	1092	45	0	LOUISIA	100	-0.2	BROUSSARD
64	1916	7734	45	0	LOUISIA	100	-0.2	RANSDELL
64	1916	4947	2	0	MAINE	100	-0.2	JOHNSON  C.
64	1916	1276	2	0	MAINE	200	0.4	BURLEIGH
64	1916	3113	2	0	MAINE	200	0.3	FERNALD  B.
64	1916	8658	52	0	MARYLAN	100	-0.2	SMITH  J.W.
64	1916	5554	52	0	MARYLAN	100	-0.3	LEE  B.
64	1916	5738	3	0	MASSACH	200	0.5	LODGE  H.C.
64	1916	9911	3	0	MASSACH	200	0.6	WEEKS  J.W.
64	1916	9434	23	0	MICHIGA	200	0.2	TOWNSEND
64	1916	8698	23	0	MICHIGA	200	0.2	SMITH  W.A.
64	1916	6870	33	0	MINNESO	200	0.1	NELSON  K.
64	1916	1746	33	0	MINNESO	200	-0.0	CLAPP  M.E.
64	1916	10165	46	0	MISSISS	100	-0.2	WILLIAMS
64	1916	9646	46	0	MISSISS	100	-0.2	VARDAMAN
64	1916	7786	34	0	MISSOUR	100	-0.3	REED  J.A.
64	1916	8989	34	0	MISSOUR	100	-0.4	STONE  W.J.
64	1916	6837	64	0	MONTANA	100	-0.2	MYERS  H.L.
64	1916	9788	64	0	MONTANA	100	-0.3	WALSH  T.J.
64	1916	4454	35	0	NEBRASK	100	-0.1	HITCHCOCK
64	1916	6960	35	0	NEBRASK	200	-0.0	NORRIS  G.
64	1916	7473	65	0	NEVADA	100	-0.3	PITTMAN  K.
64	1916	6897	65	0	NEVADA	100	-0.2	NEWLANDS  F
64	1916	4525	4	0	NEW HAM	100	-0.3	HOLLIS  H.
64	1916	3439	4	0	NEW HAM	200	0.7	GALLINGER
64	1916	4707	12	0	NEW JER	100	-0.2	HUGHES  W.
64	1916	6045	12	0	NEW JER	100	-0.2	MARTINE  J.
64	1916	1601	66	0	NEW MEX	200	0.5	CATRON  T.
64	1916	3053	66	0	NEW MEX	200	0.1	FALL  A.B.
64	1916	7038	13	0	NEW YOR	100	-0.2	O'GORMAN
64	1916	9705	13	0	NEW YOR	200	0.6	WADSWORTH
64	1916	8514	47	0	NORTH C	100	-0.3	SIMMONS  F.
64	1916	7120	47	0	NORTH C	100	-0.3	OVERMAN  L.
64	1916	3849	36	0	NORTH D	200	0.0	GRONNA  A.
64	1916	6208	36	0	NORTH D	200	0.3	MCCUMBER
64	1916	7516	24	0	OHIO	100	-0.2	POMERENE
64	1916	4059	24	0	OHIO	200	0.5	HARDING  W.
64	1916	3706	53	0	OKLAHOM	100	-0.2	GORE  T.P.
64	1916	7133	53	0	OKLAHOM	100	-0.2	OWEN  R.L.
64	1916	1622	72	0	OREGON	100	-0.2	CHAMBERLAIN
64	1916	5441	72	0	OREGON	100	-0.3	LANE  H.
64	1916	7060	14	0	PENNSYL	200	0.6	OLIVER  G.
64	1916	7332	14	0	PENNSYL	200	0.8	PENROSE  B.
64	1916	1957	5	0	RHODE I	200	0.3	COLT  L.B.
64	1916	5693	5	0	RHODE I	200	0.5	LIPPITT  H.
64	1916	8613	48	0	SOUTH C	100	-0.4	SMITH  E.D.
64	1916	9386	48	0	SOUTH C	100	-0.3	TILLMAN  B.
64	1916	4950	37	0	SOUTH D	100	-0.4	JOHNSON  E.
64	1916	8902	37	0	SOUTH D	200	0.1	STERLING
64	1916	5533	54	0	TENNESS	100	-0.3	LEA  L.
64	1916	8471	54	0	TENNESS	100	-0.2	SHIELDS  J.
64	1916	8446	49	0	TEXAS	100	-0.3	SHEPPARD
64	1916	2229	49	0	TEXAS	100	-0.3	CULBERSON
64	1916	9092	67	0	UTAH	200	0.5	SUTHERLAND
64	1916	8713	67	0	UTAH	200	0.4	SMOOT  R.
64	1916	2597	6	0	VERMONT	200	0.5	DILLINGHAM
64	1916	7152	6	0	VERMONT	200	0.3	PAGE  C.S.
64	1916	9106	40	0	VIRGINI	100	-0.3	SWANSON  C.
64	1916	6040	40	0	VIRGINI	100	-0.2	MARTIN  T.
64	1916	7502	73	0	WASHING	200	0.0	POINDEXTER
64	1916	5065	73	0	WASHING	200	0.2	JONES  W.L.
64	1916	1697	56	0	WEST VI	100	-0.2	CHILTON  W.
64	1916	5401	25	0	WISCONS	200	-0.1	LAFOLLETTE
64	1916	4776	25	0	WISCONS	100	-0.3	HUSTING  P.
64	1916	9842	68	0	WYOMING	200	0.4	WARREN  F.
64	1916	1757	68	0	WYOMING	200	0.5	CLARK  C.D.
65	1918	403	41	0	ALABAMA	100	-0.1	BANKHEAD
65	1918	9560	41	0	ALABAMA	100	-0.2	UNDERWOOD
65	1918	273	61	0	ARIZONA	100	-0.3	ASHURST
65	1918	8665	61	0	ARIZONA	100	-0.2	SMITH  M.A.
65	1918	5290	42	0	ARKANSA	100	-0.3	KIRBY
65	1918	7986	42	0	ARKANSA	100	-0.3	ROBINSON
65	1918	4962	71	0	CALIFOR	200	0.1	JOHNSON H.W
65	1918	7395	71	0	CALIFOR	100	-0.2	PHELAN
65	1918	9288	62	0	COLORAD	100	-0.1	THOMAS  C.S
65	1918	8394	62	0	COLORAD	100	-0.2	SHAFROTH
65	1918	978	1	0	CONNECT	200	0.8	BRANDEGEE
65	1918	6335	1	0	CONNECT	200	0.4	MCLEAN
65	1918	8224	11	0	DELAWAR	100	-0.2	SAULSBURY
65	1918	10304	11	0	DELAWAR	100	-0.2	WOLCOTT
65	1918	9456	43	0	FLORIDA	100	-0.4	TRAMMELL
65	1918	3216	43	0	FLORIDA	100	-0.3	FLETCHER
65	1918	4060	44	0	GEORGIA	100	-0.1	HARDWICK
65	1918	8633	44	0	GEORGIA	100	-0.1	SMITH  H.
65	1918	858	63	0	IDAHO	200	0.0	BORAH
65	1918	964	63	0	IDAHO	200	0.1	BRADY
65	1918	6986	63	0	IDAHO	100	-0.3	NUGENT
65	1918	8456	21	0	ILLINOI	200	0.8	SHERMAN
65	1918	5641	21	0	ILLINOI	100	-0.2	LEWIS
65	1918	9875	22	0	INDIANA	200	0.5	WATSON
65	1918	6887	22	0	INDIANA	200	0.5	NEW
65	1918	5198	31	0	IOWA	200	0.0	KENYON
65	1918	2252	31	0	IOWA	200	0.1	CUMMINS
65	1918	9347	32	0	KANSAS	100	-0.3	THOMPSON
65	1918	2269	32	0	KANSAS	200	0.3	CURTIS
65	1918	564	51	0	KENTUCK	100	-0.2	BECKHAM
65	1918	4885	51	0	KENTUCK	100	-0.5	JAMES
65	1918	6025	51	0	KENTUCK	100	-0.3	MARTIN  G.B
65	1918	7734	45	0	LOUISIA	100	-0.1	RANSDELL
65	1918	1092	45	0	LOUISIA	100	-0.2	BROUSSARD
65	1918	3875	45	0	LOUISIA	100	-0.0	GUION
65	1918	3512	45	0	LOUISIA	100	-0.2	GAY
65	1918	3919	2	0	MAINE	200	0.4	HALE
65	1918	3113	2	0	MAINE	200	0.4	FERNALD
65	1918	8658	52	0	MARYLAN	100	-0.2	SMITH  J.W.
65	1918	3332	52	0	MARYLAN	200	0.4	FRANCE
65	1918	9911	3	0	MASSACH	200	0.6	WEEKS
65	1918	5738	3	0	MASSACH	200	0.5	LODGE
65	1918	8698	23	0	MICHIGA	200	0.2	SMITH  W.A.
65	1918	9434	23	0	MICHIGA	200	0.2	TOWNSEND
65	1918	5143	33	0	MINNESO	200	0.1	KELLOGG
65	1918	6870	33	0	MINNESO	200	0.1	NELSON
65	1918	10165	46	0	MISSISS	100	-0.2	WILLIAMS
65	1918	9646	46	0	MISSISS	100	-0.2	VARDAMAN
65	1918	7786	34	0	MISSOUR	100	-0.2	REED
65	1918	8989	34	0	MISSOUR	100	-0.4	STONE
65	1918	10116	34	0	MISSOUR	100	-0.2	WILFLEY
65	1918	8790	34	0	MISSOUR	200	0.3	SPENCER
65	1918	6837	64	0	MONTANA	100	-0.2	MYERS
65	1918	9788	64	0	MONTANA	100	-0.3	WALSH
65	1918	4454	35	0	NEBRASK	100	-0.2	HITCHCOCK
65	1918	6960	35	0	NEBRASK	200	0.0	NORRIS
65	1918	7473	65	0	NEVADA	100	-0.3	PITTMAN
65	1918	6897	65	0	NEVADA	100	-0.2	NEWLANDS
65	1918	4305	65	0	NEVADA	100	-0.2	HENDERSON
65	1918	4525	4	0	NEW HAM	100	-0.3	HOLLIS
65	1918	3439	4	0	NEW HAM	200	0.7	GALLINGER
65	1918	6750	4	0	NEW HAM	200	0.7	MOSES
65	1918	3363	12	0	NEW JER	200	0.5	FRELINGHUYS
65	1918	354	12	0	NEW JER	200	0.3	BAIRD
65	1918	3053	66	0	NEW MEX	200	0.2	FALL
65	1918	5023	66	0	NEW MEX	100	-0.3	JONES  A.A.
65	1918	9705	13	0	NEW YOR	200	0.6	WADSWORTH
65	1918	1399	13	0	NEW YOR	200	0.6	CALDER
65	1918	8514	47	0	NORTH C	100	-0.3	SIMMONS
65	1918	7120	47	0	NORTH C	100	-0.3	OVERMAN
65	1918	3849	36	0	NORTH D	200	0.1	GRONNA
65	1918	6208	36	0	NORTH D	200	0.3	MCCUMBER
65	1918	7516	24	0	OHIO	100	-0.1	POMERENE
65	1918	4059	24	0	OHIO	200	0.5	HARDING
65	1918	3706	53	0	OKLAHOM	100	-0.1	GORE
65	1918	7133	53	0	OKLAHOM	100	-0.2	OWEN
65	1918	1622	72	0	OREGON	100	-0.2	CHAMBERLAIN
65	1918	6367	72	0	OREGON	200	0.2	MCNARY
65	1918	7332	14	0	PENNSYL	200	0.8	PENROSE
65	1918	5347	14	0	PENNSYL	200	0.6	KNOX
65	1918	3544	5	0	RHODE I	100	-0.3	GERRY
65	1918	1957	5	0	RHODE I	200	0.3	COLT
65	1918	8613	48	0	SOUTH C	100	-0.3	SMITH  E.D.
65	1918	9386	48	0	SOUTH C	100	-0.3	TILLMAN
65	1918	7514	48	0	SOUTH C	100	-0.4	POLLOCK
65	1918	4950	37	0	SOUTH D	100	-0.4	JOHNSON  E.
65	1918	8902	37	0	SOUTH D	200	0.2	STERLING
65	1918	8471	54	0	TENNESS	100	-0.2	SHIELDS
65	1918	6293	54	0	TENNESS	100	-0.3	MCKELLAR
65	1918	2229	49	0	TEXAS	100	-0.3	CULBERSON
65	1918	8446	49	0	TEXAS	100	-0.3	SHEPPARD
65	1918	8713	67	0	UTAH	200	0.4	SMOOT
65	1918	5274	67	0	UTAH	100	-0.2	KING
65	1918	2597	6	0	VERMONT	200	0.6	DILLINGHAM
65	1918	7152	6	0	VERMONT	200	0.3	PAGE
65	1918	9106	40	0	VIRGINI	100	-0.3	SWANSON
65	1918	6040	40	0	VIRGINI	100	-0.2	MARTIN  T.S
65	1918	7502	73	0	WASHING	200	0.1	POINDEXTER
65	1918	5065	73	0	WASHING	200	0.2	JONES  W.L.
65	1918	9093	56	0	WEST VI	200	0.3	SUTHERLAND
65	1918	5401	25	0	WISCONS	200	-0.1	LAFOLLETTE
65	1918	4776	25	0	WISCONS	100	-0.3	HUSTING
65	1918	5607	25	0	WISCONS	200	0.1	LENROOT
65	1918	5172	68	0	WYOMING	100	-0.0	KENDRICK
65	1918	9842	68	0	WYOMING	200	0.4	WARREN
66	1920	9560	41	0	ALABAMA	100	-0.2	UNDERWOOD O
66	1920	403	41	0	ALABAMA	100	-0.1	BANKHEAD  J
66	1920	1962	41	0	ALABAMA	100	-0.3	COMER  B.B.
66	1920	4280	41	0	ALABAMA	100	-0.4	HEFLIN  J.T
66	1920	8665	61	0	ARIZONA	100	-0.2	SMITH  M.A.
66	1920	273	61	0	ARIZONA	100	-0.3	ASHURST H.F
66	1920	7986	42	0	ARKANSA	100	-0.3	ROBINSON  J
66	1920	5290	42	0	ARKANSA	100	-0.3	KIRBY  W.F.
66	1920	7395	71	0	CALIFOR	100	-0.2	PHELAN  J.D
66	1920	4962	71	0	CALIFOR	200	0.1	JOHNSON H.W
66	1920	7422	62	0	COLORAD	200	0.6	PHIPPS  L.C
66	1920	9288	62	0	COLORAD	100	-0.1	THOMAS  C.S
66	1920	6335	1	0	CONNECT	200	0.4	MCLEAN  G.P
66	1920	978	1	0	CONNECT	200	0.9	BRANDEGEE F
66	1920	10304	11	0	DELAWAR	100	-0.2	WOLCOTT J.O
66	1920	395	11	0	DELAWAR	200	0.5	BALL  L.H.
66	1920	9456	43	0	FLORIDA	100	-0.4	TRAMMELL  P
66	1920	3216	43	0	FLORIDA	100	-0.3	FLETCHER  D
66	1920	8633	44	0	GEORGIA	100	-0.0	SMITH  H.
66	1920	4120	44	0	GEORGIA	100	-0.4	HARRIS  W.J
66	1920	858	63	0	IDAHO	200	0.1	BORAH  W.E.
66	1920	6986	63	0	IDAHO	100	-0.3	NUGENT  J.F
66	1920	3676	63	0	IDAHO	200	0.4	GOODING F.R
66	1920	8456	21	0	ILLINOI	200	0.8	SHERMAN L.Y
66	1920	6181	21	0	ILLINOI	200	0.3	MCCORMICK M
66	1920	9875	22	0	INDIANA	200	0.5	WATSON  J.E
66	1920	6887	22	0	INDIANA	200	0.5	NEW  H.S.
66	1920	2252	31	0	IOWA	200	0.1	CUMMINS A.B
66	1920	5198	31	0	IOWA	200	0.0	KENYON  W.S
66	1920	1494	32	0	KANSAS	200	0.1	CAPPER  A.
66	1920	2269	32	0	KANSAS	200	0.3	CURTIS  C.
66	1920	564	51	0	KENTUCK	100	-0.2	BECKHAM J.C
66	1920	8838	51	0	KENTUCK	100	-0.3	STANLEY A.O
66	1920	3512	45	0	LOUISIA	100	-0.2	GAY  E.J.
66	1920	7734	45	0	LOUISIA	100	-0.1	RANSDELL  J
66	1920	3919	2	0	MAINE	200	0.4	HALE  F.
66	1920	3113	2	0	MAINE	200	0.5	FERNALD B.M
66	1920	3332	52	0	MARYLAN	200	0.4	FRANCE  J.I
66	1920	8658	52	0	MARYLAN	100	-0.2	SMITH  J.W.
66	1920	5738	3	0	MASSACH	200	0.6	LODGE  H.C.
66	1920	9782	3	0	MASSACH	100	-0.1	WALSH  D.I.
66	1920	9434	23	0	MICHIGA	200	0.2	TOWNSEND  C
66	1920	6890	23	0	MICHIGA	200	0.4	NEWBERRY  T
66	1920	6870	33	0	MINNESO	200	0.1	NELSON  K.
66	1920	5143	33	0	MINNESO	200	0.1	KELLOGG F.B
66	1920	4126	46	0	MISSISS	100	-0.4	HARRISON  P
66	1920	10165	46	0	MISSISS	100	-0.2	WILLIAMS  J
66	1920	7786	34	0	MISSOUR	100	-0.2	REED  J.A.
66	1920	8790	34	0	MISSOUR	200	0.3	SPENCER S.P
66	1920	9788	64	0	MONTANA	100	-0.3	WALSH  T.J.
66	1920	6837	64	0	MONTANA	100	-0.1	MYERS  H.L.
66	1920	6960	35	0	NEBRASK	200	0.0	NORRIS  G.W
66	1920	4454	35	0	NEBRASK	100	-0.2	HITCHCOCK G
66	1920	7473	65	0	NEVADA	100	-0.2	PITTMAN  K.
66	1920	4305	65	0	NEVADA	100	-0.2	HENDERSON C
66	1920	6750	4	0	NEW HAM	200	0.6	MOSES  G.H.
