congress_no	year	icpsr	state_no	district_no	state_name	party	dim1	name
45	1877	10026	14	25	PENNSYL	200	0.598	WHITE  H.
45	1877	9331	14	26	PENNSYL	200	0.195	THOMPSON  J
45	1877	9876	14	27	PENNSYL	200	0.471	WATSON  L.F
45	1877	2811	5	1	RHODE I	200	0.337	EAMES  B.T.
45	1877	400	5	2	RHODE I	200	0.472	BALLOU  L.W
45	1877	7693	48	1	SOUTH C	200	0.186	RAINEY  J.H
45	1877	1396	48	2	SOUTH C	200	0.315	CAIN  R.H.
45	1877	51	48	3	SOUTH C	100	-0.295	AIKEN  D.W.
45	1877	3033	48	4	SOUTH C	100	-0.393	EVINS  J.H.
45	1877	8590	48	5	SOUTH C	200	0.326	SMALLS  R.
45	1877	7721	54	1	TENNESS	200	0.17	RANDOLPH  J
45	1877	9357	54	2	TENNESS	200	0.235	THORNBURGH
45	1877	2554	54	3	TENNESS	100	-0.537	DIBRELL  G.
45	1877	7893	54	4	TENNESS	100	-0.455	RIDDLE  H.Y
45	1877	1039	54	5	TENNESS	100	-0.379	BRIGHT  J.M
45	1877	4607	54	6	TENNESS	100	-0.395	HOUSE  J.F.
45	1877	10076	54	7	TENNESS	100	-0.439	WHITTHORNE
45	1877	282	54	8	TENNESS	100	-0.454	ATKINS  J.D
45	1877	1415	54	9	TENNESS	100	-0.458	CALDWELL  W
45	1877	10440	54	10	TENNESS	100	-0.343	YOUNG  H.C.
45	1877	7769	49	1	TEXAS	100	-0.402	REAGAN  J.H
45	1877	2230	49	2	TEXAS	100	-0.352	CULBERSON
45	1877	9363	49	3	TEXAS	100	-0.317	THROCKMORTO
45	1877	6531	49	4	TEXAS	100	-0.357	MILLS  R.Q.
45	1877	3566	49	5	TEXAS	100	-0.382	GIDDINGS  D
45	1877	8265	49	6	TEXAS	100	-0.231	SCHLEICHER
45	1877	5080	6	1	VERMONT	200	0.431	JOYCE  C.H.
45	1877	2496	6	2	VERMONT	200	0.458	DENISON  D.
45	1877	4302	6	3	VERMONT	200	0.361	HENDEE  G.W
45	1877	2686	40	1	VIRGINI	100	-0.433	DOUGLAS  B.
45	1877	543	40	1	VIRGINI	100	-0.385	BEALE  R.L.
45	1877	3666	40	2	VIRGINI	100	-0.347	GOODE  J.
45	1877	9742	40	3	VIRGINI	100	-0.38	WALKER  G.C
45	1877	5076	40	4	VIRGINI	200	0.217	JORGENSEN
45	1877	1379	40	5	VIRGINI	100	-0.481	CABELL  G.C
45	1877	9499	40	6	VIRGINI	100	-0.354	TUCKER  J.R
45	1877	4108	40	7	VIRGINI	100	-0.414	HARRIS  J.T
45	1877	4770	40	8	VIRGINI	100	-0.373	HUNTON  E.
45	1877	7621	40	9	VIRGINI	100	-0.411	PRIDEMORE
45	1877	10211	56	1	WEST VI	100	-0.282	WILSON  B.
45	1877	6015	56	2	WEST VI	100	-0.395	MARTIN  B.F
45	1877	5173	56	3	WEST VI	100	-0.359	KENNA  J.E.
45	1877	10137	25	1	WISCONS	200	0.34	WILLIAMS  C
45	1877	1593	25	2	WISCONS	200	0.433	CASWELL  L.
45	1877	4256	25	3	WISCONS	200	0.314	HAZELTON  G
45	1877	5860	25	4	WISCONS	100	-0.264	LYNDE  W.P.
45	1877	966	25	5	WISCONS	100	-0.346	BRAGG  E.S.
45	1877	875	25	6	WISCONS	100	-0.224	BOUCK  G.
45	1877	4727	25	7	WISCONS	200	0.443	HUMPHREY  H
45	1877	7567	25	8	WISCONS	200	0.355	POUND  T.C.
46	1879	4358	41	1	ALABAMA	100	-0.533	HERNDON
46	1879	4349	41	2	ALABAMA	100	-0.484	HERBERT
46	1879	8186	41	3	ALABAMA	100	-0.607	SAMFORD
46	1879	8436	41	4	ALABAMA	100	-0.398	SHELLEY
46	1879	10180	41	5	ALABAMA	100	-0.518	WILLIAMS  T
46	1879	5631	41	6	ALABAMA	100	-0.419	LEWIS
46	1879	1834	41	6	ALABAMA	100	-0.67	CLEMENTS
46	1879	3283	41	7	ALABAMA	100	-0.491	FORNEY
46	1879	5809	41	8	ALABAMA	326	-0.184	LOWE
46	1879	2775	42	1	ARKANSA	100	-0.374	DUNN
46	1879	8572	42	2	ARKANSA	100	-0.395	SLEMONS
46	1879	2155	42	3	ARKANSA	100	-0.431	CRAVENS
46	1879	3879	42	4	ARKANSA	100	-0.386	GUNTER
46	1879	2386	71	1	CALIFOR	200	0.298	DAVIS  H.
46	1879	7155	71	2	CALIFOR	200	0.299	PAGE
46	1879	671	71	3	CALIFOR	100	-0.361	BERRY
46	1879	7143	71	4	CALIFOR	200	0.321	PACHECO
46	1879	593	62	1	COLORAD	200	0.152	BELFORD
46	1879	4220	1	1	CONNECT	200	0.256	HAWLEY
46	1879	7400	1	2	CONNECT	100	-0.207	PHELPS
46	1879	9717	1	3	CONNECT	200	0.397	WAIT
46	1879	6465	1	4	CONNECT	200	0.45	MILES
46	1879	6022	11	1	DELAWAR	100	-0.384	MARTIN  E.L
46	1879	2367	43	1	FLORIDA	100	-0.454	DAVIDSON
46	1879	4722	43	2	FLORIDA	100	-0.438	HULL
46	1879	730	43	2	FLORIDA	200	0.312	BISBEE
46	1879	6914	44	1	GEORGIA	100	-0.379	NICHOLLS
46	1879	8700	44	2	GEORGIA	100	-0.44	SMITH  W.E.
46	1879	2022	44	3	GEORGIA	100	-0.497	COOK
46	1879	7361	44	4	GEORGIA	329	-0.392	PERSONS
46	1879	4009	44	5	GEORGIA	100	-0.521	HAMMOND  N.
46	1879	804	44	6	GEORGIA	100	-0.394	BLOUNT
46	1879	3100	44	7	GEORGIA	329	-0.246	FELTON
46	1879	8885	44	8	GEORGIA	100	-0.29	STEPHENS
46	1879	8773	44	9	GEORGIA	329	-0.172	SPEER
46	1879	74	21	1	ILLINOI	200	0.416	ALDRICH  W.
46	1879	2381	21	2	ILLINOI	200	0.375	DAVIS  G.R.
46	1879	413	21	3	ILLINOI	200	0.37	BARBER
46	1879	8461	21	4	ILLINOI	200	0.353	SHERWIN
46	1879	4209	21	5	ILLINOI	200	0.39	HAWK
46	1879	4316	21	6	ILLINOI	200	0.304	HENDERSON
46	1879	4231	21	7	ILLINOI	200	0.351	HAYES
46	1879	3290	21	8	ILLINOI	200	0.153	FORT
46	1879	933	21	9	ILLINOI	200	0.262	BOYD
46	1879	5992	21	10	ILLINOI	200	0.294	MARSH
46	1879	8540	21	11	ILLINOI	100	-0.34	SINGLETON
46	1879	8815	21	12	ILLINOI	100	-0.357	SPRINGER
46	1879	8918	21	13	ILLINOI	100	-0.169	STEVENSON
46	1879	1483	21	14	ILLINOI	200	0.236	CANNON
46	1879	3288	21	15	ILLINOI	326	0.043	FORSYTHE
46	1879	8767	21	16	ILLINOI	100	-0.42	SPARKS
46	1879	6725	21	17	ILLINOI	100	-0.387	MORRISON
46	1879	9302	21	18	ILLINOI	200	0.418	THOMAS
46	1879	9443	21	19	ILLINOI	100	-0.353	TOWNSHEND
46	1879	4283	22	1	INDIANA	200	0.431	HEILMAN
46	1879	1872	22	2	INDIANA	100	-0.364	COBB
46	1879	690	22	3	INDIANA	100	-0.236	BICKNELL
46	1879	6888	22	4	INDIANA	100	-0.226	NEW
46	1879	1146	22	5	INDIANA	200	0.322	BROWNE
46	1879	6839	22	6	INDIANA	100	-0.286	MYERS
46	1879	2474	22	7	INDIANA	326	-0.056	DE LA MATYR
46	1879	4595	22	8	INDIANA	100	-0.365	HOSTETLER
46	1879	7089	22	9	INDIANA	200	0.242	ORTH
46	1879	1422	22	10	INDIANA	200	0.277	CALKINS
46	1879	2105	22	11	INDIANA	200	0.485	COWGILL
46	1879	1935	22	12	INDIANA	100	-0.345	COLERICK
46	1879	368	22	13	INDIANA	200	0.266	BAKER
46	1879	6164	31	1	IOWA	200	0.338	MC COID
46	1879	7612	31	2	IOWA	200	0.358	PRICE
46	1879	9564	31	3	IOWA	200	0.284	UPDEGRAFF
46	1879	2460	31	4	IOWA	200	0.434	DEERING
46	1879	9345	31	5	IOWA	200	0.473	THOMPSON  W
46	1879	9894	31	6	IOWA	326	-0.143	WEAVER
46	1879	3601	31	7	IOWA	326	-0.075	GILLETTE
46	1879	8215	31	8	IOWA	200	0.337	SAPP
46	1879	1519	31	9	IOWA	200	0.423	CARPENTER
46	1879	172	32	1	KANSAS	200	0.295	ANDERSON
46	1879	4171	32	2	KANSAS	200	0.278	HASKELL
46	1879	8157	32	3	KANSAS	200	0.31	RYAN  T.
46	1879	9519	51	1	KENTUCK	329	-0.703	TURNER  O.
46	1879	6299	51	2	KENTUCK	100	-0.521	MC KENZIE
46	1879	1410	51	3	KENTUCK	100	-0.533	CALDWELL
46	1879	5341	51	4	KENTUCK	100	-0.567	KNOTT
46	1879	10199	51	5	KENTUCK	100	-0.459	WILLIS
46	1879	1509	51	6	KENTUCK	100	-0.443	CARLISLE
46	1879	751	51	7	KENTUCK	100	-0.503	BLACKBURN
46	1879	9334	51	8	KENTUCK	100	-0.475	THOMPSON  P
46	1879	9522	51	9	KENTUCK	100	-0.468	TURNER  T.
46	1879	7423	51	10	KENTUCK	100	-0.434	PHISTER
46	1879	3565	45	1	LOUISIA	100	-0.297	GIBSON
46	1879	2923	45	2	LOUISIA	100	-0.311	ELLIS
46	1879	17	45	3	LOUISIA	100	-0.259	ACKLEN
46	1879	2889	45	4	LOUISIA	100	-0.45	ELAM
46	1879	5265	45	5	LOUISIA	100	-0.314	KING
46	1879	7961	45	6	LOUISIA	100	-0.337	ROBERTSON
46	1879	7795	2	1	MAINE	200	0.476	REED
46	1879	3385	2	2	MAINE	200	0.33	FRYE
46	1879	5680	2	3	MAINE	200	0.41	LINDSAY
46	1879	5394	2	4	MAINE	326	-0.195	LADD
46	1879	6798	2	5	MAINE	326	-0.088	MURCH
46	1879	4330	52	1	MARYLAN	100	-0.388	HENRY
46	1879	9163	52	2	MARYLAN	100	-0.294	TALBOTT
46	1879	5247	52	3	MARYLAN	100	-0.348	KIMMEL
46	1879	6325	52	4	MARYLAN	100	-0.246	MC LANE
46	1879	4323	52	5	MARYLAN	100	-0.383	HENKLE
46	1879	9577	52	6	MARYLAN	200	0.275	URNER
46	1879	2151	3	1	MASSACH	200	0.389	CRAPO
46	1879	4097	3	2	MASSACH	200	0.392	HARRIS  B.W
46	1879	3135	3	3	MASSACH	200	0.274	FIELD
46	1879	6736	3	4	MASSACH	100	-0.123	MORSE
46	1879	919	3	5	MASSACH	200	0.449	BOWMAN
46	1879	5782	3	6	MASSACH	200	0.327	LORING
46	1879	8143	3	7	MASSACH	200	0.483	RUSSELL  W.
46	1879	1731	3	8	MASSACH	200	0.392	CLAFLIN
46	1879	7861	3	9	MASSACH	200	0.362	RICE
46	1879	6956	3	10	MASSACH	200	0.365	NORCROSS
46	1879	7975	3	11	MASSACH	200	0.293	ROBINSON
46	1879	6889	23	1	MICHIGA	200	0.507	NEWBERRY
46	1879	10206	23	2	MICHIGA	200	0.348	WILLITS
46	1879	6257	23	3	MICHIGA	200	0.405	MC GOWAN
46	1879	1310	23	4	MICHIGA	200	0.389	BURROWS
46	1879	8981	23	5	MICHIGA	200	0.427	STONE
46	1879	1016	23	6	MICHIGA	200	0.402	BREWER
46	1879	1981	23	7	MICHIGA	200	0.339	CONGER
46	1879	4585	23	8	MICHIGA	200	0.505	HORR
46	1879	4678	23	9	MICHIGA	200	0.388	HUBBELL
46	1879	2778	33	1	MINNESO	200	0.262	DUNNELL
46	1879	7499	33	2	MINNESO	100	-0.342	POEHLER
46	1879	9853	33	3	MINNESO	200	0.232	WASHBURN
46	1879	6786	46	1	MISSISS	100	-0.444	MULDROW
46	1879	5965	46	2	MISSISS	100	-0.457	MANNING
46	1879	6592	46	3	MISSISS	100	-0.423	MONEY
46	1879	8541	46	4	MISSISS	100	-0.413	SINGLETON
46	1879	4553	46	5	MISSISS	100	-0.477	HOOKER
46	1879	1617	46	6	MISSISS	100	-0.309	CHALMERS
46	1879	1749	34	1	MISSOUR	100	-0.406	CLARDY
46	1879	9942	34	2	MISSOUR	100	-0.212	WELLS
46	1879	3380	34	3	MISSOUR	100	-0.4	FROST
46	1879	2402	34	4	MISSOUR	100	-0.48	DAVIS  L.H.
46	1879	784	34	5	MISSOUR	100	-0.355	BLAND
46	1879	9697	34	6	MISSOUR	100	-0.356	WADDILL
46	1879	7409	34	7	MISSOUR	100	-0.528	PHILIPS
46	1879	8240	34	8	MISSOUR	329	-0.37	SAWYER
46	1879	3272	34	9	MISSOUR	326	0.065	FORD
46	1879	8082	34	10	MISSOUR	100	-0.41	ROTHWELL
46	1879	1774	34	11	MISSOUR	100	-0.475	CLARK  J.B.
46	1879	4188	34	12	MISSOUR	100	-0.439	HATCH
46	1879	1212	34	13	MISSOUR	100	-0.305	BUCKNER
46	1879	9586	35	1	NEBRASK	200	0.356	VALENTINE
46	1879	2297	65	1	NEVADA	200	0.294	DAGGETT
46	1879	3944	4	1	NEW HAM	200	0.343	HALL
46	1879	1034	4	2	NEW HAM	200	0.417	BRIGGS
46	1879	3067	4	3	NEW HAM	200	0.4	FARR
46	1879	7751	4	3	NEW HAM	200	0.413	RAY
46	1879	7970	12	1	NEW JER	200	0.364	ROBESON
46	1879	8631	12	2	NEW JER	100	-0.315	SMITH  H.B.
46	1879	8074	12	3	NEW JER	100	-0.354	ROSS
46	1879	1751	12	4	NEW JER	100	-0.284	CLARK  A.A.
46	1879	9686	12	5	NEW JER	200	0.375	VOORHIS
46	1879	774	12	6	NEW JER	200	0.368	BLAKE
46	1879	1037	12	7	NEW JER	200	0.404	BRIGHAM
46	1879	2096	13	1	NEW YOR	100	-0.262	COVERT
46	1879	7082	13	2	NEW YOR	329	-0.264	O'REILLY
46	1879	1709	13	3	NEW YOR	200	0.217	CHITTENDEN
46	1879	795	13	4	NEW YOR	100	-0.244	BLISS
46	1879	6789	13	5	NEW YOR	100	-0.354	MULLER
46	1879	2118	13	6	NEW YOR	100	-0.317	COX
46	1879	2886	13	7	NEW YOR	200	0.238	EINSTEIN
46	1879	6171	13	8	NEW YOR	200	0.311	MC COOK
46	1879	10324	13	9	NEW YOR	100	-0.258	WOOD  F.
46	1879	6742	13	11	NEW YOR	200	0.262	MORTON
46	1879	4779	13	12	NEW YOR	100	-0.365	HUTCHINS
46	1879	5219	13	13	NEW YOR	200	0.277	KETCHAM
46	1879	3108	13	14	NEW YOR	200	0.356	FERDON
46	1879	5788	13	15	NEW YOR	100	-0.496	LOUNSBERY
46	1879	345	13	16	NEW YOR	200	0.33	BAILEY
46	1879	10335	13	17	NEW YOR	200	0.406	WOOD  W. A.
46	1879	4008	13	18	NEW YOR	200	0.457	HAMMOND  J.
46	1879	4879	13	19	NEW YOR	200	0.463	JAMES
46	1879	8848	13	20	NEW YOR	200	0.486	STARIN
46	1879	10097	13	21	NEW YOR	200	0.488	WILBER
46	1879	6514	13	22	NEW YOR	200	0.33	MILLER
46	1879	7602	13	23	NEW YOR	200	0.296	PRESCOTT
46	1879	6059	13	24	NEW YOR	200	0.346	MASON
46	1879	4452	13	25	NEW YOR	200	0.382	HISCOCK
46	1879	1440	13	26	NEW YOR	200	0.439	CAMP
46	1879	5473	13	27	NEW YOR	200	0.459	LAPHAM
46	1879	2798	13	28	NEW YOR	200	0.46	DWIGHT
46	1879	7874	13	29	NEW YOR	200	0.347	RICHARDSON
46	1879	9639	13	30	NEW YOR	200	0.299	VAN VOORHIS
46	1879	2212	13	31	NEW YOR	200	0.367	CROWLEY
46	1879	7438	13	32	NEW YOR	200	0.639	PIERCE
46	1879	8315	13	32	NEW YOR	100	-0.232	SCOVILLE
46	1879	9589	13	33	NEW YOR	200	0.407	VAN AERNAM
46	1879	6032	47	1	NORTH C	200	0.159	MARTIN  J.J
46	1879	10423	47	1	NORTH C	100	-0.319	YEATES
46	1879	5308	47	2	NORTH C	100	-0.545	KITCHIN
46	1879	8126	47	3	NORTH C	326	0.143	RUSSELL  D.
46	1879	2401	47	4	NORTH C	100	-0.419	DAVIS  J.J.
46	1879	8248	47	5	NORTH C	100	-0.507	SCALES
46	1879	8874	47	6	NORTH C	100	-0.54	STEELE
46	1879	229	47	7	NORTH C	100	-0.59	ARMFIELD
46	1879	9599	47	8	NORTH C	100	-0.378	VANCE
46	1879	1360	24	1	OHIO	200	0.301	BUTTERWORTH
46	1879	10455	24	2	OHIO	200	0.375	YOUNG  T.L.
46	1879	6347	24	3	OHIO	100	-0.342	MC MAHON
46	1879	5126	24	4	OHIO	200	0.406	KEIFER
46	1879	5578	24	5	OHIO	100	-0.283	LE FEVRE
46	1879	4425	24	6	OHIO	100	-0.284	HILL
46	1879	4772	24	7	OHIO	100	-0.356	HURD
46	1879	3154	24	8	OHIO	100	-0.362	FINLEY
46	1879	2011	24	9	OHIO	100	-0.304	CONVERSE
46	1879	3042	24	10	OHIO	100	-0.283	EWING
46	1879	2564	24	11	OHIO	100	-0.326	DICKEY
46	1879	6848	24	12	OHIO	200	0.374	NEAL
46	1879	9830	24	13	OHIO	100	-0.252	WARNER
46	1879	280	24	14	OHIO	100	-0.331	ATHERTON
46	1879	3522	24	15	OHIO	100	-0.253	GEDDES
46	1879	6312	24	16	OHIO	200	0.369	MC KINLEY
46	1879	6596	24	17	OHIO	200	0.343	MONROE
46	1879	9563	24	18	OHIO	200	0.387	UPDEGRAFF
46	1879	3473	24	19	OHIO	200	0.258	GARFIELD
46	1879	9206	24	19	OHIO	200	0.39	TAYLOR  E.
46	1879	9432	24	20	OHIO	200	0.391	TOWNSEND
46	1879	10050	72	1	OREGON	100	-0.465	WHITEAKER
46	1879	715	14	1	PENNSYL	200	0.377	BINGHAM
46	1879	7076	14	2	PENNSYL	200	0.377	O'NEILL
46	1879	5140	14	4	PENNSYL	200	0.357	KELLEY
46	1879	4080	14	5	PENNSYL	200	0.328	HARMER
46	1879	9823	14	6	PENNSYL	200	0.467	WARD
46	1879	3640	14	7	PENNSYL	200	0.408	GODSHALK
46	1879	1860	14	8	PENNSYL	100	-0.295	CLYMER
46	1879	8597	14	9	PENNSYL	200	0.279	SMITH  A.H.
46	1879	320	14	10	PENNSYL	100	-0.271	BACHMAN
46	1879	5325	14	11	PENNSYL	100	-0.267	KLOTZ
46	1879	10389	14	12	PENNSYL	326	-0.213	WRIGHT
46	1879	8161	14	13	PENNSYL	100	-0.221	RYON  J.W.
46	1879	5243	14	14	PENNSYL	200	0.163	KILLINGER
46	1879	7125	14	15	PENNSYL	200	0.405	OVERTON
46	1879	6566	14	16	PENNSYL	200	0.414	MITCHELL
46	1879	1908	14	17	PENNSYL	100	-0.185	COFFROTH
46	1879	3168	14	18	PENNSYL	200	0.371	FISHER
46	1879	620	14	19	PENNSYL	100	-0.207	BELTZHOOVER
46	1879	10426	14	20	PENNSYL	326	0.048	YOCUM
46	1879	10289	14	21	PENNSYL	100	-0.232	WISE
46	1879	2984	14	22	PENNSYL	200	0.411	ERRETT
46	1879	536	14	23	PENNSYL	200	0.284	BAYNE
46	1879	8396	14	24	PENNSYL	200	0.364	SHALLENBERG
46	1879	10026	14	25	PENNSYL	200	0.598	WHITE
46	1879	2558	14	26	PENNSYL	200	0.221	DICK
46	1879	7100	14	27	PENNSYL	200	0.478	OSMER
46	1879	71	5	1	RHODE I	200	0.401	ALDRICH  N.
46	1879	400	5	2	RHODE I	200	0.472	BALLOU
46	1879	7880	48	1	SOUTH C	100	-0.293	RICHARDSON
46	1879	7019	48	2	SOUTH C	100	-0.366	O'CONNOR
46	1879	51	48	3	SOUTH C	100	-0.295	AIKEN
46	1879	3033	48	4	SOUTH C	100	-0.393	EVINS
46	1879	9387	48	5	SOUTH C	100	-0.319	TILLMAN
46	1879	9229	54	1	TENNESS	100	-0.404	TAYLOR  R.
46	1879	4606	54	2	TENNESS	200	0.239	HOUK
46	1879	2554	54	3	TENNESS	100	-0.531	DIBRELL
46	1879	6359	54	4	TENNESS	100	-0.689	MC MILLIN
46	1879	1039	54	5	TENNESS	100	-0.369	BRIGHT
46	1879	4607	54	6	TENNESS	100	-0.395	HOUSE
46	1879	10076	54	7	TENNESS	100	-0.464	WHITTHORNE
46	1879	282	54	8	TENNESS	100	-0.458	ATKINS
46	1879	8524	54	9	TENNESS	100	-0.49	SIMONTON
46	1879	10440	54	10	TENNESS	100	-0.343	YOUNG  H.C.
46	1879	7769	49	1	TEXAS	100	-0.43	REAGAN
46	1879	2230	49	2	TEXAS	100	-0.37	CULBERSON
46	1879	9933	49	3	TEXAS	100	-0.53	WELLBORN
46	1879	6531	49	4	TEXAS	100	-0.382	MILLS
46	1879	5034	49	5	TEXAS	326	-0.018	JONES
46	1879	9573	49	6	TEXAS	100	-0.323	UPSON
46	1879	5080	6	1	VERMONT	200	0.431	JOYCE
46	1879	9541	6	2	VERMONT	200	0.442	TYLER
46	1879	440	6	3	VERMONT	326	0.175	BARLOW
46	1879	543	40	1	VIRGINI	100	-0.385	BEALE
46	1879	3666	40	2	VIRGINI	100	-0.347	GOODE
46	1879	5006	40	3	VIRGINI	100	-0.47	JOHNSTON
46	1879	5076	40	4	VIRGINI	200	0.217	JORGENSEN
46	1879	1379	40	5	VIRGINI	100	-0.52	CABELL
46	1879	9499	40	6	VIRGINI	100	-0.373	TUCKER
46	1879	4108	40	7	VIRGINI	100	-0.437	HARRIS  J.T
46	1879	4770	40	8	VIRGINI	100	-0.373	HUNTON
46	1879	7887	40	9	VIRGINI	100	-0.351	RICHMOND
46	1879	10211	56	1	WEST VI	100	-0.282	WILSON
46	1879	6015	56	2	WEST VI	100	-0.395	MARTIN  B.F
46	1879	5173	56	3	WEST VI	100	-0.359	KENNA
46	1879	10137	25	1	WISCONS	200	0.375	WILLIAMS  C
46	1879	1593	25	2	WISCONS	200	0.42	CASWELL
46	1879	4256	25	3	WISCONS	200	0.314	HAZELTON
46	1879	2530	25	4	WISCONS	100	-0.22	DEUSTER
46	1879	966	25	5	WISCONS	100	-0.346	BRAGG
46	1879	875	25	6	WISCONS	100	-0.224	BOUCK
46	1879	4727	25	7	WISCONS	200	0.443	HUMPHREY
46	1879	7567	25	8	WISCONS	200	0.355	POUND
47	1881	99889	99	0	USA	200	0.094	ARTHUR
47	1881	4358	41	1	ALABAMA	100	-0.533	HERNDON  T.
47	1881	4349	41	2	ALABAMA	100	-0.491	HERBERT  H.
47	1881	6996	41	3	ALABAMA	100	-0.553	OATES  W.C.
47	1881	8436	41	4	ALABAMA	100	-0.398	SHELLEY  C.
47	1881	10180	41	5	ALABAMA	100	-0.518	WILLIAMS  T
47	1881	4376	41	6	ALABAMA	100	-0.423	HEWITT  G.W
47	1881	3283	41	7	ALABAMA	100	-0.498	FORNEY  W.H
47	1881	9992	41	8	ALABAMA	100	-0.473	WHEELER  J.
47	1881	2775	42	1	ARKANSA	100	-0.411	DUNN  P.
47	1881	5042	42	2	ARKANSA	100	-0.451	JONES  J.K.
47	1881	2155	42	3	ARKANSA	100	-0.431	CRAVENS  J.
47	1881	3879	42	4	ARKANSA	100	-0.415	GUNTER  T.M
47	1881	8063	71	1	CALIFOR	100	-0.244	ROSECRANS
47	1881	7155	71	2	CALIFOR	200	0.257	PAGE  H.F.
47	1881	671	71	3	CALIFOR	100	-0.361	BERRY  C.P.
47	1881	7143	71	4	CALIFOR	200	0.321	PACHECO  R.
47	1881	593	62	1	COLORAD	200	0.152	BELFORD  J.
47	1881	1199	1	1	CONNECT	200	0.302	BUCK  J.R.
47	1881	7400	1	2	CONNECT	100	-0.207	PHELPS  J.
47	1881	9717	1	3	CONNECT	200	0.419	WAIT  J.T.
47	1881	6465	1	4	CONNECT	200	0.45	MILES  F.
47	1881	6022	11	1	DELAWAR	100	-0.384	MARTIN  E.L
47	1881	2367	43	1	FLORIDA	100	-0.463	DAVIDSON  R
47	1881	3156	43	2	FLORIDA	100	-0.413	FINLEY  J.J
47	1881	730	43	2	FLORIDA	200	0.312	BISBEE  H.
47	1881	741	44	1	GEORGIA	100	-0.645	BLACK  G.R.
47	1881	9516	44	2	GEORGIA	100	-0.566	TURNER  H.G
47	1881	2022	44	3	GEORGIA	100	-0.533	COOK  P.
47	1881	1185	44	4	GEORGIA	100	-0.634	BUCHANAN  H
47	1881	4009	44	5	GEORGIA	100	-0.521	HAMMOND  N.
47	1881	804	44	6	GEORGIA	100	-0.426	BLOUNT  J.H
47	1881	1833	44	7	GEORGIA	100	-0.611	CLEMENTS  J
47	1881	7802	44	8	GEORGIA	100	-0.516	REESE  S.
47	1881	8773	44	9	GEORGIA	329	-0.172	SPEER  E.
47	1881	74	21	1	ILLINOI	200	0.416	ALDRICH  W.
47	1881	2381	21	2	ILLINOI	200	0.375	DAVIS  G.R.
47	1881	3075	21	3	ILLINOI	200	0.257	FARWELL  C.
47	1881	8461	21	4	ILLINOI	200	0.353	SHERWIN  J.
47	1881	4209	21	5	ILLINOI	200	0.39	HAWK  R.M.A
47	1881	4458	21	5	ILLINOI	200	0.345	HITT  R.R.
47	1881	4316	21	6	ILLINOI	200	0.305	HENDERSON
47	1881	2237	21	7	ILLINOI	200	0.429	CULLEN  W.
47	1881	7277	21	8	ILLINOI	200	0.309	PAYSON  L.E
47	1881	5643	21	9	ILLINOI	200	0.331	LEWIS  J.H.
47	1881	5992	21	10	ILLINOI	200	0.318	MARSH  B.F.
47	1881	8540	21	11	ILLINOI	100	-0.34	SINGLETON
47	1881	8815	21	12	ILLINOI	100	-0.343	SPRINGER  W
47	1881	8611	21	13	ILLINOI	200	0.264	SMITH  D.C.
47	1881	1483	21	14	ILLINOI	200	0.258	CANNON  J.G
47	1881	6767	21	15	ILLINOI	100	0.021	MOULTON  S.
47	1881	8767	21	16	ILLINOI	100	-0.42	SPARKS  W.A
47	1881	6725	21	17	ILLINOI	100	-0.397	MORRISON  W
47	1881	9302	21	18	ILLINOI	200	0.383	THOMAS  J.R
47	1881	9443	21	19	ILLINOI	100	-0.315	TOWNSHEND
47	1881	4283	22	1	INDIANA	200	0.431	HEILMAN  W.
47	1881	1872	22	2	INDIANA	100	-0.409	COBB  T.R.
47	1881	8961	22	3	INDIANA	100	-0.383	STOCKSLAGER
47	1881	4529	22	4	INDIANA	100	-0.272	HOLMAN  W.S
47	1881	6081	22	5	INDIANA	100	-0.35	MATSON  C.C
47	1881	1146	22	6	INDIANA	200	0.329	BROWNE  T.M
47	1881	7303	22	7	INDIANA	200	0.374	PEELLE  S.J
47	1881	7309	22	8	INDIANA	200	0.402	PEIRCE  R.B
47	1881	7089	22	9	INDIANA	200	0.248	ORTH  G.S.
47	1881	2711	22	9	INDIANA	200	0.464	DOXEY  C.T.
47	1881	2489	22	10	INDIANA	200	0.294	DEMOTTE  M.
47	1881	8867	22	11	INDIANA	200	0.321	STEELE  G.W
47	1881	1935	22	12	INDIANA	100	-0.345	COLERICK  W
47	1881	1422	22	13	INDIANA	200	0.277	CALKINS  W.
47	1881	6164	31	1	IOWA	200	0.338	MCCOID  M.A
47	1881	3077	31	2	IOWA	200	0.315	FARWELL  S.
47	1881	9564	31	3	IOWA	200	0.294	UPDEGRAFF
47	1881	2460	31	4	IOWA	200	0.434	DEERING  N.
47	1881	9345	31	5	IOWA	200	0.473	THOMPSON  W
47	1881	2293	31	6	IOWA	200	0.317	CUTTS  M.E.
47	1881	5100	31	7	IOWA	200	0.244	KASSON  J.A
47	1881	4348	31	8	IOWA	200	0.449	HEPBURN  W.
47	1881	1519	31	9	IOWA	200	0.423	CARPENTER
47	1881	172	32	1	KANSAS	200	0.281	ANDERSON  J
47	1881	4171	32	2	KANSAS	200	0.278	HASKELL  D.
47	1881	8157	32	3	KANSAS	200	0.307	RYAN  T.
47	1881	9519	51	1	KENTUCK	100	-0.703	TURNER  O.
47	1881	6299	51	2	KENTUCK	100	-0.521	MCKENZIE  J
47	1881	1410	51	3	KENTUCK	100	-0.533	CALDWELL  J
